Price,Zip,My university,Distance to the university (in miles),Address,Bathrooms,Bedrooms,LivingArea,Latitude,Longitude,DetailURL
1650,78701,UT Austin,0.77,"606 W 17th St APT 407, Austin, TX 78701",1,2,650,30.28076,-97.744995,zillow.com/homedetails/606-W-17th-St-APT-407-Austin-TX-78701/2055663101_zpid/
2250,78731,UT Austin,1.81,"1808 W 38th St, Austin, TX 78731",1,2,1000,30.311289,-97.7524,zillow.com/homedetails/1808-W-38th-St-Austin-TX-78731/29340214_zpid/
1695,78745,UT Austin,6.93,"814 King Edward Pl #A, Austin, TX 78745",1,2,1686,30.200027,-97.789825,zillow.com/homedetails/814-King-Edward-Pl-A-Austin-TX-78745/2141174935_zpid/
1650,78751,UT Austin,2.24,"606 W North Loop Blvd #A, Austin, TX 78751",1,2,805,30.320456,-97.727425,zillow.com/homedetails/606-W-North-Loop-Blvd-A-Austin-TX-78751/2133092687_zpid/
1900,78722,UT Austin,1.32,"1401 Kirkwood Rd, Austin, TX",1,2,,30.29523,-97.71549,zillow.com/b/1401-kirkwood-rd-austin-tx-9LRfQm/
2250,78704,UT Austin,3.13,"1810 Newton St, Austin, TX 78704",1,2,750,30.24629,-97.75369,zillow.com/homedetails/1810-Newton-St-Austin-TX-78704/29473122_zpid/
1795,78752,UT Austin,4.03,"7635 Guadalupe St APT 904, Austin, TX 78752",1,2,1034,30.34318,-97.71129,zillow.com/homedetails/7635-Guadalupe-St-APT-904-Austin-TX-78752/62606161_zpid/
1479,78758,UT Austin,6.79,"10802 Lambert Cir #B, Austin, TX 78758",1,2,1754,30.382277,-97.70034,zillow.com/homedetails/10802-Lambert-Cir-B-Austin-TX-78758/2110372171_zpid/
1354,78741,UT Austin,4.14,"2400 E Oltorf St #2208, Austin, TX 78741",1,2,735,30.229399,-97.72962,zillow.com/homedetails/2400-E-Oltorf-St-2208-Austin-TX-78741/2057222613_zpid/
1600,78745,UT Austin,6.17,"5302 Indio Cv APT B, Austin, TX 78745",1,2,800,30.222376,-97.80523,zillow.com/homedetails/5302-Indio-Cv-APT-B-Austin-TX-78745/2093863057_zpid/
1275,78758,UT Austin,8.09,"2320 Gracy Farms Ln APT 121, Austin, TX 78758",1,2,799,30.403763,-97.70901,zillow.com/homedetails/2320-Gracy-Farms-Ln-APT-121-Austin-TX-78758/80097309_zpid/
2300,78702,UT Austin,2.29,"1702 Willow St, Austin, TX 78702",1,2,868,30.257044,-97.72661,zillow.com/homedetails/1702-Willow-St-Austin-TX-78702/29382879_zpid/
1850,78705,UT Austin,0.18,"507 Elmwood Pl APT B, Austin, TX 78705",1,2,1100,30.290556,-97.73396,zillow.com/homedetails/507-Elmwood-Pl-APT-B-Austin-TX-78705/2095123510_zpid/
2400,78704,UT Austin,2.29,"620 S 1st St APT 313, Austin, TX 78704",1,2,856,30.258207,-97.75034,zillow.com/homedetails/620-S-1st-St-APT-313-Austin-TX-78704/62604666_zpid/
1295,78751,UT Austin,1.45,"1037 E 44th St APT 201, Austin, TX 78751",1,2,680,30.301348,-97.716835,zillow.com/homedetails/1037-E-44th-St-APT-201-Austin-TX-78751/2055826732_zpid/
1495,78705,UT Austin,0.87,"2414 Longview St APT 101, Austin, TX 78705",1,2,716,30.28859,-97.750984,zillow.com/homedetails/2414-Longview-St-APT-101-Austin-TX-78705/29393708_zpid/
1800,78723,UT Austin,3.05,"5007 Cottonwood Cir #B, Austin, TX 78723",1,2,966,30.29726,-97.686195,zillow.com/homedetails/5007-Cottonwood-Cir-B-Austin-TX-78723/2088916924_zpid/
2400,78704,UT Austin,3.52,"810 W Oltorf St, Austin, TX 78704",1,2,976,30.243423,-97.76269,zillow.com/homedetails/810-W-Oltorf-St-Austin-TX-78704/29473296_zpid/
1795,78757,UT Austin,4.12,"7601 Tisdale Dr, Austin, TX",1,2,,30.347229,-97.72127,zillow.com/b/7601-tisdale-dr-austin-tx-5dsrwJ/
1750,78757,UT Austin,3.31,"901 Ruth Ave, Austin, TX 78757",1,2,760,30.335278,-97.72216,zillow.com/homedetails/901-Ruth-Ave-Austin-TX-78757/29415054_zpid/
2550,78705,UT Austin,0.8,"506 E 38th St #A, Austin, TX 78705",1,2,1050,30.298649,-97.729095,zillow.com/homedetails/506-E-38th-St-A-Austin-TX-78705/2068678502_zpid/
2295,78722,UT Austin,1.69,"4308 Airport Blvd, Austin, TX 78722",1,2,1214,30.298649,-97.71037,zillow.com/homedetails/4308-Airport-Blvd-Austin-TX-78722/29399675_zpid/
2350,78705,UT Austin,0.82,"1918 Robbins Pl #B, Austin, TX 78705",1,2,1120,30.285315,-97.74952,zillow.com/homedetails/1918-Robbins-Pl-B-Austin-TX-78705/2125944278_zpid/
1850,78727,UT Austin,9.3,"12412 Coronet St #A, Austin, TX 78727",1,2,967,30.422768,-97.71924,zillow.com/homedetails/12412-Coronet-St-A-Austin-TX-78727/2112742024_zpid/
1295,78723,UT Austin,2.99,"1511 Braes Ridge Dr #A, Austin, TX 78723",1,2,821,30.313353,-97.695015,zillow.com/homedetails/1511-Braes-Ridge-Dr-A-Austin-TX-78723/2092653607_zpid/
1595,78705,UT Austin,0.76,"2413 Leon St, Austin, TX",1,2,,30.288452,-97.749146,zillow.com/b/saint-charles-condominiums-austin-tx-5XwT8s/
1475,78745,UT Austin,7.36,"6903 Deatonhill Dr APT 25, Austin, TX 78745",1,2,784,30.208742,-97.817375,zillow.com/homedetails/6903-Deatonhill-Dr-APT-25-Austin-TX-78745/58315048_zpid/
1550,78723,UT Austin,4.51,"6900 Manor Rd #B, Austin, TX 78723",1,2,950,30.312319,-97.66588,zillow.com/homedetails/6900-Manor-Rd-B-Austin-TX-78723/2112365806_zpid/
1380,78704,UT Austin,4.54,"3460 Willowrun Dr APT B, Austin, TX 78704",1,2,676,30.225058,-97.754,zillow.com/homedetails/3460-Willowrun-Dr-APT-B-Austin-TX-78704/2091339770_zpid/
2000,78723,UT Austin,2.42,"1309 Westmoor Dr, Austin, TX 78723",1,2,,30.309755,-97.703705,zillow.com/homedetails/1309-Westmoor-Dr-Austin-TX-78723/29405605_zpid/
2500,78721,UT Austin,2.99,"1400 Marcus Pl #A, Austin, TX 78721",1,2,720,30.280884,-97.687225,zillow.com/homedetails/1400-Marcus-Pl-A-Austin-TX-78721/338245071_zpid/
2880,78757,UT Austin,3.52,"1107 Justin Ln, Austin, TX 78757",1,2,895,30.338776,-97.72337,zillow.com/homedetails/1107-Justin-Ln-Austin-TX-78757/29414963_zpid/
1750,78757,UT Austin,4.95,"8009 Pinedale Cv #B, Austin, TX 78757",1,2,850,30.360617,-97.732124,zillow.com/homedetails/8009-Pinedale-Cv-B-Austin-TX-78757/2098101145_zpid/
2900,78703,UT Austin,1.72,"3210 Funston St, Austin, TX 78703",1,2,1304,30.30621,-97.757355,zillow.com/homedetails/3210-Funston-St-Austin-TX-78703/29338522_zpid/
1695,78751,UT Austin,1.83,"109 E 49th St, Austin, TX 78751",1,2,900,30.313248,-97.72405,zillow.com/homedetails/109-E-49th-St-Austin-TX-78751/29406332_zpid/
1850,78704,UT Austin,4.12,"2712 Saint Edwards Cir #B, Austin, TX 78704",1,2,2025,30.230038,-97.74594,zillow.com/homedetails/2712-Saint-Edwards-Cir-B-Austin-TX-78704/2088746709_zpid/
2250,78722,UT Austin,1.15,"3506 Lafayette Ave, Austin, TX 78722",1,2,810,30.291986,-97.71754,zillow.com/homedetails/3506-Lafayette-Ave-Austin-TX-78722/29396384_zpid/
2000,78704,UT Austin,4.64,"1510 Rockdale Cir #B, Austin, TX 78704",1,2,800,30.232958,-97.7792,zillow.com/homedetails/1510-Rockdale-Cir-B-Austin-TX-78704/2113330663_zpid/
1795,78731,UT Austin,1.64,"1703 Emilie Ln #A, Austin, TX 78731",1,2,900,30.309963,-97.749435,zillow.com/homedetails/1703-Emilie-Ln-A-Austin-TX-78731/2084089275_zpid/
2200,78745,UT Austin,5.24,"4407 Lareina Dr, Austin, TX 78745",1,2,936,30.219233,-97.77075,zillow.com/homedetails/4407-Lareina-Dr-Austin-TX-78745/29482315_zpid/
1650,78741,UT Austin,4.25,"2011 Iroquois Ln #B, Austin, TX 78741",1,2,890,30.227488,-97.73624,zillow.com/homedetails/2011-Iroquois-Ln-B-Austin-TX-78741/2070844205_zpid/
1650,78751,UT Austin,2.02,"212 W 51st St #B, Austin, TX 78751",1,2,744,30.316603,-97.72538,zillow.com/homedetails/212-W-51st-St-B-Austin-TX-78751/2097720532_zpid/
1695,78741,UT Austin,4.05,"1911 Townesouth Cir #A, Austin, TX 78741",1,2,900,30.230402,-97.73492,zillow.com/homedetails/1911-Townesouth-Cir-A-Austin-TX-78741/2132018394_zpid/
1400,78705,UT Austin,0.6,"908 Poplar St APT 308, Austin, TX 78705",1,2,730,30.291513,-97.74609,zillow.com/homedetails/908-Poplar-St-APT-308-Austin-TX-78705/29393567_zpid/
1250,78751,UT Austin,,"(undisclosed Address), Austin, TX 78751",1,2,900,,,zillow.com/homedetails/Austin-TX-78751/2072573956_zpid/
1895,78702,UT Austin,2.38,"1703 Canterbury St #B, Austin, TX 78702",1,2,720,30.255625,-97.72725,zillow.com/homedetails/1703-Canterbury-St-B-Austin-TX-78702/2096280630_zpid/
1750,78741,UT Austin,,"(undisclosed Address), Austin, TX 78741",1,2,961,,,zillow.com/homedetails/Austin-TX-78741/2101942719_zpid/
1926,78753,UT Austin,10.12,"The Kelsey at Scofield Farms, 1501 E Howard Ln APT 3209, Austin, TX 78753",1,2,1008,30.425362,-97.67432,zillow.com/apartments/austin-tx/bridge-at-harris-ridge/BKhm4Q/
1926,78753,UT Austin,10.12,"1501 W Howard Ln, Austin, TX",1,2,,30.425362,-97.67432,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/
2800,78745,UT Austin,5.44,"122 Sheraton Ave, Austin, TX",1,2,,30.215004,-97.76748,zillow.com/apartments/austin-tx/prospect/CCBVCd/
1475,78753,UT Austin,5.38,"8926 N Lamar Blvd, Austin, TX",1,2,,30.360119,-97.699776,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/
1474,78758,UT Austin,7.97,"11915 Stonehollow Dr, Austin, TX",1,2,,30.401478,-97.706184,zillow.com/b/folio-austin-tx-5Xht5g/
1200,78748,UT Austin,9.5,"2301 Cedrick, 2301 Cedrick Cv APT C, Austin, TX 78748",1,2,780,30.176445,-97.827736,zillow.com/b/2301-cedrick-austin-tx-5bdHqm/
1100,78748,UT Austin,9.42,"2310 Rachael Court, 2310 Rachael Ct APT C, Austin, TX 78748",1,2,780,30.178123,-97.82822,zillow.com/b/2310-rachael-court-austin-tx-5YGV8y/
1457,78750,UT Austin,10.48,"Summit at Westwood, 8312 Fathom Cir, Austin, TX 78750",1,2,812,30.43651,-97.77795,zillow.com/apartments/austin-tx/summit-at-westwood/5hCDTD/
1450,78703,UT Austin,1.67,"1808 W 35th St APT 11, Austin, TX 78703",1,2,832,30.308498,-97.753136,zillow.com/homedetails/1808-W-35th-St-APT-11-Austin-TX-78703/2082870056_zpid/
1249,78757,UT Austin,4.42,"7929 Gault St, Austin, TX",1,2,,30.35098,-97.717545,zillow.com/b/cresthaus-apartments-austin-tx-9LTDwL/
4000,78704,UT Austin,3.38,"1120 Gillespie Pl, Austin, TX 78704",1,2,1045,30.240347,-97.7417,zillow.com/homedetails/1120-Gillespie-Pl-Austin-TX-78704/2055055317_zpid/
3200,78751,UT Austin,2.15,"905 E 53rd St, Austin, TX 78751",1,2,956,30.313095,-97.71368,zillow.com/homedetails/905-E-53rd-St-Austin-TX-78751/29405339_zpid/
1629,78751,UT Austin,1.29,"4305 Duval St, Austin, TX",1,2,,30.30486,-97.72503,zillow.com/apartments/austin-tx/duval-villa/5XhszJ/
1999,78753,UT Austin,8.31,"12205 N Lamar Blvd, Austin, TX",1,2,,30.398603,-97.67909,zillow.com/apartments/austin-tx/bridge-at-heritage-woods/9T5jTD/
1599,78728,UT Austin,10.81,"2323 Wells Branch Pkwy, Austin, TX",1,2,,30.43954,-97.68706,zillow.com/apartments/austin-tx/bridge-at-sweetwater/5Xht7n/
1320,78759,UT Austin,5.8,"8405 Bent Tree Rd, Austin, TX",1,2,,30.372824,-97.74281,zillow.com/apartments/austin-tx/bridge-at-benttree/5XhsyP/
1639,78703,UT Austin,1.77,"2202 Enfield Rd, Austin, TX",1,2,,30.287663,-97.76619,zillow.com/apartments/austin-tx/antilles-apartments/5Xhstv/
1650,78758,UT Austin,6.91,"10800 Lanshire Dr #B, Austin, TX 78758",1,2,1038,30.385792,-97.70727,zillow.com/homedetails/10800-Lanshire-Dr-B-Austin-TX-78758/2099528274_zpid/
2580,78741,UT Austin,4.75,"6107 E Riverside Dr, Austin, TX",1,2,,30.225632,-97.70573,zillow.com/apartments/austin-tx/bridge-at-henley/BPFXR9/
1420,78729,UT Austin,12.65,"10015 Lake Creek Pkwy, Austin, TX",1,2,,30.466927,-97.78658,zillow.com/apartments/austin-tx/legends-lake-creek/5Xht8q/
1849,78702,UT Austin,1.96,"1630 E 6th St, Austin, TX",1,2,,30.262512,-97.724724,zillow.com/apartments/austin-tx/sentral-east-austin-at-1630-e.-sixth/BKB5P5/
1613,78759,UT Austin,7.69,"10300 Jollyville Rd, Austin, TX",1,2,,30.399235,-97.75476,zillow.com/apartments/austin-tx/hardrock-canyon/5Xht4Y/
2400,78721,UT Austin,3.38,"1173 Lott Ave, Austin, TX 78721",1,2,797,30.275412,-97.68211,zillow.com/homedetails/1173-Lott-Ave-Austin-TX-78721/29388119_zpid/
1544,78729,UT Austin,11.56,"8601 Anderson Mill Rd, Austin, TX",1,2,,30.454153,-97.767746,zillow.com/apartments/austin-tx/bexley-at-anderson-mill/5Xht55/
1450,78724,UT Austin,6.3,"8201 Riverstone Dr APT C, Austin, TX 78724",1,2,780,30.293444,-97.63101,zillow.com/homedetails/8201-Riverstone-Dr-APT-C-Austin-TX-78724/2084687658_zpid/
1520,78745,UT Austin,10.68,"7655 Ranch Rd N, Austin, TX",1,2,,30.408777,-97.84975,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BpdHPG/
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,30.199059,-97.8276,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/
1735,78745,UT Austin,10.68,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,30.408777,-97.84975,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,30.312605,-97.73016,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,30.394463,-97.668076,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,30.227905,-97.740555,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,30.29048,-97.74625,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/
1900,78703,UT Austin,1.33,"1605 Pease Rd, Austin, TX",1,2,,30.284622,-97.758125,zillow.com/b/1605-pease-rd-austin-tx-9LRQtX/
1374,78723,UT Austin,4.07,"7227 E Highway 290, Austin, TX",1,2,,30.322123,-97.67994,zillow.com/apartments/austin-tx/sage-hill-apartment-homes/5Xht8Q/
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,30.273022,-97.68166,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/
2066,78723,UT Austin,2.85,"6007 N Interstate Highway 35, Austin, TX",1,2,,30.320812,-97.705986,zillow.com/apartments/austin-tx/windsor-park-towers/9WR7vW/
1708,78737,UT Austin,15.71,"383 Rocky Ridge Trl, Austin, TX",1,2,,30.206032,-97.9815,zillow.com/apartments/austin-tx/anthem-at-ledge-stone/BKB5K3/
1419,78726,UT Austin,11.58,"9009 N Fm 620 Rd, Austin, TX",1,2,,30.43161,-97.83859,zillow.com/apartments/austin-tx/bridge-at-canyon-creek/9mgphR/
1210,78749,UT Austin,7.11,"4701 Staggerbrush Rd, Austin, TX",1,2,,30.232471,-97.836044,zillow.com/apartments/austin-tx/monterey-ranch/5Xht59/
1399,78729,UT Austin,10.43,"7905 San Felipe Blvd, Austin, TX",1,2,,30.437466,-97.7689,zillow.com/apartments/austin-tx/summer-grove/5XhtCq/
2495,78702,UT Austin,2.67,"2709 E 5th St, Austin, TX",1,2,,30.25668,-97.71207,zillow.com/b/2709-e-5th-st-austin-tx-9T5Wpn/
1926,78753,UT Austin,10.12,"The Kelsey at Scofield Farms, 1501 E Howard Ln APT 3209, Austin, TX 78753",1,2,1008,30.425362,-97.67432,zillow.com/apartments/austin-tx/bridge-at-harris-ridge/BKhm4Q/
1926,78753,UT Austin,10.12,"1501 W Howard Ln, Austin, TX",1,2,,30.425362,-97.67432,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/
2800,78745,UT Austin,5.44,"122 Sheraton Ave, Austin, TX",1,2,,30.215004,-97.76748,zillow.com/apartments/austin-tx/prospect/CCBVCd/
1475,78753,UT Austin,5.38,"8926 N Lamar Blvd, Austin, TX",1,2,,30.360119,-97.699776,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/
1474,78758,UT Austin,7.97,"11915 Stonehollow Dr, Austin, TX",1,2,,30.401478,-97.706184,zillow.com/b/folio-austin-tx-5Xht5g/
1200,78748,UT Austin,9.5,"2301 Cedrick, 2301 Cedrick Cv APT C, Austin, TX 78748",1,2,780,30.176445,-97.827736,zillow.com/b/2301-cedrick-austin-tx-5bdHqm/
1100,78748,UT Austin,9.42,"2310 Rachael Court, 2310 Rachael Ct APT C, Austin, TX 78748",1,2,780,30.178123,-97.82822,zillow.com/b/2310-rachael-court-austin-tx-5YGV8y/
1457,78750,UT Austin,10.48,"Summit at Westwood, 8312 Fathom Cir, Austin, TX 78750",1,2,812,30.43651,-97.77795,zillow.com/apartments/austin-tx/summit-at-westwood/5hCDTD/
1450,78703,UT Austin,1.67,"1808 W 35th St APT 11, Austin, TX 78703",1,2,832,30.308498,-97.753136,zillow.com/homedetails/1808-W-35th-St-APT-11-Austin-TX-78703/2082870056_zpid/
1249,78757,UT Austin,4.42,"7929 Gault St, Austin, TX",1,2,,30.35098,-97.717545,zillow.com/b/cresthaus-apartments-austin-tx-9LTDwL/
4000,78704,UT Austin,3.38,"1120 Gillespie Pl, Austin, TX 78704",1,2,1045,30.240347,-97.7417,zillow.com/homedetails/1120-Gillespie-Pl-Austin-TX-78704/2055055317_zpid/
3200,78751,UT Austin,2.15,"905 E 53rd St, Austin, TX 78751",1,2,956,30.313095,-97.71368,zillow.com/homedetails/905-E-53rd-St-Austin-TX-78751/29405339_zpid/
1629,78751,UT Austin,1.29,"4305 Duval St, Austin, TX",1,2,,30.30486,-97.72503,zillow.com/apartments/austin-tx/duval-villa/5XhszJ/
1999,78753,UT Austin,8.31,"12205 N Lamar Blvd, Austin, TX",1,2,,30.398603,-97.67909,zillow.com/apartments/austin-tx/bridge-at-heritage-woods/9T5jTD/
1599,78728,UT Austin,10.81,"2323 Wells Branch Pkwy, Austin, TX",1,2,,30.43954,-97.68706,zillow.com/apartments/austin-tx/bridge-at-sweetwater/5Xht7n/
1320,78759,UT Austin,5.8,"8405 Bent Tree Rd, Austin, TX",1,2,,30.372824,-97.74281,zillow.com/apartments/austin-tx/bridge-at-benttree/5XhsyP/
1639,78703,UT Austin,1.77,"2202 Enfield Rd, Austin, TX",1,2,,30.287663,-97.76619,zillow.com/apartments/austin-tx/antilles-apartments/5Xhstv/
1650,78758,UT Austin,6.91,"10800 Lanshire Dr #B, Austin, TX 78758",1,2,1038,30.385792,-97.70727,zillow.com/homedetails/10800-Lanshire-Dr-B-Austin-TX-78758/2099528274_zpid/
2580,78741,UT Austin,4.75,"6107 E Riverside Dr, Austin, TX",1,2,,30.225632,-97.70573,zillow.com/apartments/austin-tx/bridge-at-henley/BPFXR9/
1420,78729,UT Austin,12.65,"10015 Lake Creek Pkwy, Austin, TX",1,2,,30.466927,-97.78658,zillow.com/apartments/austin-tx/legends-lake-creek/5Xht8q/
1849,78702,UT Austin,1.96,"1630 E 6th St, Austin, TX",1,2,,30.262512,-97.724724,zillow.com/apartments/austin-tx/sentral-east-austin-at-1630-e.-sixth/BKB5P5/
1613,78759,UT Austin,7.69,"10300 Jollyville Rd, Austin, TX",1,2,,30.399235,-97.75476,zillow.com/apartments/austin-tx/hardrock-canyon/5Xht4Y/
2400,78721,UT Austin,3.38,"1173 Lott Ave, Austin, TX 78721",1,2,797,30.275412,-97.68211,zillow.com/homedetails/1173-Lott-Ave-Austin-TX-78721/29388119_zpid/
1544,78729,UT Austin,11.56,"8601 Anderson Mill Rd, Austin, TX",1,2,,30.454153,-97.767746,zillow.com/apartments/austin-tx/bexley-at-anderson-mill/5Xht55/
1450,78724,UT Austin,6.3,"8201 Riverstone Dr APT C, Austin, TX 78724",1,2,780,30.293444,-97.63101,zillow.com/homedetails/8201-Riverstone-Dr-APT-C-Austin-TX-78724/2084687658_zpid/
1520,78745,UT Austin,10.68,"7655 Ranch Rd N, Austin, TX",1,2,,30.408777,-97.84975,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BpdHPG/
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,30.199059,-97.8276,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/
1735,78745,UT Austin,10.68,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,30.408777,-97.84975,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,30.312605,-97.73016,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,30.394463,-97.668076,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,30.227905,-97.740555,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,30.29048,-97.74625,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/
1900,78703,UT Austin,1.33,"1605 Pease Rd, Austin, TX",1,2,,30.284622,-97.758125,zillow.com/b/1605-pease-rd-austin-tx-9LRQtX/
1374,78723,UT Austin,4.07,"7227 E Highway 290, Austin, TX",1,2,,30.322123,-97.67994,zillow.com/apartments/austin-tx/sage-hill-apartment-homes/5Xht8Q/
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,30.273022,-97.68166,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/
2066,78723,UT Austin,2.85,"6007 N Interstate Highway 35, Austin, TX",1,2,,30.320812,-97.705986,zillow.com/apartments/austin-tx/windsor-park-towers/9WR7vW/
1708,78737,UT Austin,15.71,"383 Rocky Ridge Trl, Austin, TX",1,2,,30.206032,-97.9815,zillow.com/apartments/austin-tx/anthem-at-ledge-stone/BKB5K3/
1419,78726,UT Austin,11.58,"9009 N Fm 620 Rd, Austin, TX",1,2,,30.43161,-97.83859,zillow.com/apartments/austin-tx/bridge-at-canyon-creek/9mgphR/
1210,78749,UT Austin,7.11,"4701 Staggerbrush Rd, Austin, TX",1,2,,30.232471,-97.836044,zillow.com/apartments/austin-tx/monterey-ranch/5Xht59/
1399,78729,UT Austin,10.43,"7905 San Felipe Blvd, Austin, TX",1,2,,30.437466,-97.7689,zillow.com/apartments/austin-tx/summer-grove/5XhtCq/
2495,78702,UT Austin,2.67,"2709 E 5th St, Austin, TX",1,2,,30.25668,-97.71207,zillow.com/b/2709-e-5th-st-austin-tx-9T5Wpn/
1926,78753,UT Austin,10.12,"The Kelsey at Scofield Farms, 1501 E Howard Ln APT 3209, Austin, TX 78753",1,2,1008,30.425362,-97.67432,zillow.com/apartments/austin-tx/bridge-at-harris-ridge/BKhm4Q/
1926,78753,UT Austin,10.12,"1501 W Howard Ln, Austin, TX",1,2,,30.425362,-97.67432,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/
2800,78745,UT Austin,5.44,"122 Sheraton Ave, Austin, TX",1,2,,30.215004,-97.76748,zillow.com/apartments/austin-tx/prospect/CCBVCd/
1475,78753,UT Austin,5.38,"8926 N Lamar Blvd, Austin, TX",1,2,,30.360119,-97.699776,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/
1474,78758,UT Austin,7.97,"11915 Stonehollow Dr, Austin, TX",1,2,,30.401478,-97.706184,zillow.com/b/folio-austin-tx-5Xht5g/
1200,78748,UT Austin,9.5,"2301 Cedrick, 2301 Cedrick Cv APT C, Austin, TX 78748",1,2,780,30.176445,-97.827736,zillow.com/b/2301-cedrick-austin-tx-5bdHqm/
1100,78748,UT Austin,9.42,"2310 Rachael Court, 2310 Rachael Ct APT C, Austin, TX 78748",1,2,780,30.178123,-97.82822,zillow.com/b/2310-rachael-court-austin-tx-5YGV8y/
1457,78750,UT Austin,10.48,"Summit at Westwood, 8312 Fathom Cir, Austin, TX 78750",1,2,812,30.43651,-97.77795,zillow.com/apartments/austin-tx/summit-at-westwood/5hCDTD/
1450,78703,UT Austin,1.67,"1808 W 35th St APT 11, Austin, TX 78703",1,2,832,30.308498,-97.753136,zillow.com/homedetails/1808-W-35th-St-APT-11-Austin-TX-78703/2082870056_zpid/
1249,78757,UT Austin,4.42,"7929 Gault St, Austin, TX",1,2,,30.35098,-97.717545,zillow.com/b/cresthaus-apartments-austin-tx-9LTDwL/
4000,78704,UT Austin,3.38,"1120 Gillespie Pl, Austin, TX 78704",1,2,1045,30.240347,-97.7417,zillow.com/homedetails/1120-Gillespie-Pl-Austin-TX-78704/2055055317_zpid/
3200,78751,UT Austin,2.15,"905 E 53rd St, Austin, TX 78751",1,2,956,30.313095,-97.71368,zillow.com/homedetails/905-E-53rd-St-Austin-TX-78751/29405339_zpid/
1629,78751,UT Austin,1.29,"4305 Duval St, Austin, TX",1,2,,30.30486,-97.72503,zillow.com/apartments/austin-tx/duval-villa/5XhszJ/
1999,78753,UT Austin,8.31,"12205 N Lamar Blvd, Austin, TX",1,2,,30.398603,-97.67909,zillow.com/apartments/austin-tx/bridge-at-heritage-woods/9T5jTD/
1599,78728,UT Austin,10.81,"2323 Wells Branch Pkwy, Austin, TX",1,2,,30.43954,-97.68706,zillow.com/apartments/austin-tx/bridge-at-sweetwater/5Xht7n/
1320,78759,UT Austin,5.8,"8405 Bent Tree Rd, Austin, TX",1,2,,30.372824,-97.74281,zillow.com/apartments/austin-tx/bridge-at-benttree/5XhsyP/
1639,78703,UT Austin,1.77,"2202 Enfield Rd, Austin, TX",1,2,,30.287663,-97.76619,zillow.com/apartments/austin-tx/antilles-apartments/5Xhstv/
1650,78758,UT Austin,6.91,"10800 Lanshire Dr #B, Austin, TX 78758",1,2,1038,30.385792,-97.70727,zillow.com/homedetails/10800-Lanshire-Dr-B-Austin-TX-78758/2099528274_zpid/
